id,type,timestamp,rmssd,nremhr,entropy
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-17T00:00:00,32.826,69.501,2.699
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-29T00:00:00,27.854,72.329,2.443
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-11T00:00:00,17.301,83.958,1.876
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-24T00:00:00,24.339,76.172,2.247
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-07T00:00:00,31.551,71.508,2.367
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-20T00:00:00,24.956,76.127,2.192
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-10-31T00:00:00,16.805,81.394,2.214
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-12T00:00:00,26.246,68.158,2.285
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-24T00:00:00,25.755,77.691,2.089
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-06T00:00:00,24.02,78.912,1.905
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-19T00:00:00,16.71,82.384,1.867
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-02T00:00:00,40.475,65.907,2.643
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-14T00:00:00,28.837,76.509,2.28
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-01T00:00:00,10.955,92.547,3.221
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-13T00:00:00,26.669,73.622,2.519
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-25T00:00:00,27.312,78.948,2.147
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-07T00:00:00,14.969,87.345,1.569
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-20T00:00:00,13.296,88.906,1.468
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-03T00:00:00,18.02,78.083,2.148
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-16T00:00:00,24.337,76.121,2.325
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-10-30T00:00:00,20.453,81.25,2.103
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-11T00:00:00,21.227,77.11,2.432
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-23T00:00:00,25.18,71.635,2.48
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-05T00:00:00,11.599,90.804,1.148
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-17T00:00:00,17.115,88.014,1.677
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-01T00:00:00,26.701,77.357,2.288
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-13T00:00:00,20.836,79.489,1.802
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-10-25T00:00:00,16.971,86.323,2.031
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-06T00:00:00,20.405,78.092,2.169
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-18T00:00:00,24.395,78.691,2.456
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-30T00:00:00,28.811,74.666,2.478
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-12T00:00:00,24.253,76.696,2.021
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-25T00:00:00,21.698,75.13,2.179
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-08T00:00:00,29.605,75.095,2.399
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-21T00:00:00,26.883,78.928,2.131
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-07T00:00:00,14.502,82.959,1.67
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-19T00:00:00,27.968,68.603,2.726
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-01T00:00:00,35.154,73.94,2.521
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-13T00:00:00,22.507,77.995,2.083
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-26T00:00:00,20.073,73.822,2.029
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-09T00:00:00,18.108,83.672,2.159
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-22T00:00:00,20.36,82.057,2.349
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-10-21T00:00:00,26.002,72.491,2.549
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-02T00:00:00,20.159,80.633,2.038
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-14T00:00:00,29.569,69.676,2.609
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-26T00:00:00,27.09,72.891,2.43
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-08T00:00:00,24.009,77.139,2.288
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-21T00:00:00,21.629,77.041,2.046
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-04T00:00:00,41.908,71.549,2.548
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-17T00:00:00,25.401,70.901,2.436
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-10-28T00:00:00,25.72,73.797,2.362
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-09T00:00:00,21.582,75.415,2.515
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-11-21T00:00:00,13.539,91.045,1.394
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-03T00:00:00,18.431,75.985,2.0
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-15T00:00:00,24.556,78.632,2.093
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2021-12-28T00:00:00,32.643,70.333,2.723
621e32e667b776a2406d2f1c,Daily Heart Rate Variability Summary,2022-01-11T00:00:00,31.137,77.043,2.361
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-05-25T00:00:00,70.09,55.539,3.511
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-05-29T00:00:00,85.331,59.599,3.479
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-01T00:00:00,59.298,55.284,3.195
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-05T00:00:00,0.0,59.48,0.0
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-10T00:00:00,75.633,50.905,3.203
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-15T00:00:00,68.525,53.225,3.485
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-18T00:00:00,45.734,54.323,2.984
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-05-26T00:00:00,37.914,57.437,3.439
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-02T00:00:00,0.0,61.453,0.0
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-12T00:00:00,69.048,55.698,3.319
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-19T00:00:00,0.0,61.696,0.0
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-05-30T00:00:00,22.855,60.541,2.186
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-06T00:00:00,0.0,65.228,0.0
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-16T00:00:00,28.253,58.364,2.934
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-04T00:00:00,63.6,52.006,3.073
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-17T00:00:00,62.405,55.371,3.188
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-05-31T00:00:00,0.0,62.559,0.0
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-13T00:00:00,29.149,56.897,2.054
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-05-27T00:00:00,0.0,57.872,0.0
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-08T00:00:00,102.314,52.848,3.661
621e332267b776a24092a584,Daily Heart Rate Variability Summary,2021-06-20T00:00:00,27.38,64.12,2.384
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-15T00:00:00,90.356,59.35,3.223
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-23T00:00:00,59.964,70.807,2.829
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-02T00:00:00,64.044,64.161,3.215
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-12T00:00:00,79.77,63.335,3.142
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-21T00:00:00,74.629,69.881,3.132
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-29T00:00:00,61.552,66.215,2.969
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-08T00:00:00,69.28,65.936,3.176
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-19T00:00:00,89.92,60.408,3.022
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-11T00:00:00,64.577,63.944,3.263
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-22T00:00:00,0.0,0.0,2.159
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-12T00:00:00,79.672,60.237,3.094
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-20T00:00:00,80.878,63.511,3.246
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-29T00:00:00,71.934,65.462,2.988
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-09T00:00:00,72.743,62.122,3.327
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-17T00:00:00,78.508,65.629,3.32
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-26T00:00:00,53.473,70.321,2.835
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-05T00:00:00,87.695,62.977,3.119
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-16T00:00:00,58.023,66.3,3.179
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-26T00:00:00,69.213,64.9,2.691
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-12T00:00:00,77.347,58.298,3.315
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-21T00:00:00,87.001,0.0,3.494
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-09T00:00:00,95.046,63.331,3.112
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-17T00:00:00,62.341,68.219,2.913
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-26T00:00:00,83.178,65.375,3.252
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-04T00:00:00,75.032,59.085,3.081
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-14T00:00:00,64.95,68.745,2.851
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-23T00:00:00,43.478,74.939,2.951
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-02T00:00:00,64.778,60.669,3.299
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-10T00:00:00,42.829,84.207,2.886
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-03T00:00:00,0.0,0.0,0.0
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-16T00:00:00,63.952,0.0,2.906
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-16T00:00:00,79.874,66.038,3.069
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-24T00:00:00,83.228,65.404,3.046
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-03T00:00:00,71.894,64.305,3.177
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-13T00:00:00,59.547,64.067,3.078
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-22T00:00:00,54.792,73.01,2.812
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-30T00:00:00,64.11,66.017,3.027
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-09T00:00:00,69.005,64.885,3.195
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-20T00:00:00,60.077,66.899,3.196
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-04T00:00:00,86.979,63.249,2.723
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-15T00:00:00,84.69,58.506,3.278
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-13T00:00:00,86.091,61.318,3.341
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-21T00:00:00,73.124,71.064,3.137
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-31T00:00:00,64.436,65.511,2.974
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-10T00:00:00,79.834,63.388,3.257
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-18T00:00:00,94.1,68.179,3.406
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-27T00:00:00,61.783,69.056,3.054
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-06T00:00:00,66.787,69.66,3.103
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-17T00:00:00,82.691,61.236,3.223
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-05T00:00:00,74.041,63.335,3.286
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-20T00:00:00,88.33,57.188,2.947
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-10T00:00:00,55.152,69.533,2.701
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-18T00:00:00,82.243,63.274,3.293
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-27T00:00:00,84.524,0.0,3.294
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-05T00:00:00,71.748,64.484,3.18
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-15T00:00:00,64.048,67.948,3.154
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-24T00:00:00,55.614,71.183,3.086
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-03T00:00:00,60.297,64.318,3.07
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-11T00:00:00,24.57,0.0,2.566
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-22T00:00:00,75.891,64.224,3.54
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-08T00:00:00,68.708,62.945,3.0
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-19T00:00:00,87.402,57.838,3.409
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-11T00:00:00,86.954,59.872,3.218
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-19T00:00:00,82.874,60.567,3.285
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-28T00:00:00,78.562,63.681,3.015
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-08T00:00:00,71.47,66.735,3.137
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-16T00:00:00,64.215,66.706,3.119
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-25T00:00:00,54.928,70.247,2.896
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-04T00:00:00,58.636,69.838,2.826
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-15T00:00:00,65.497,67.474,3.054
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-21T00:00:00,77.891,63.593,3.178
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-23T00:00:00,78.407,61.999,3.219
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-27T00:00:00,0.0,63.069,0.0
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-13T00:00:00,60.1,63.586,3.097
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-14T00:00:00,85.817,63.094,3.253
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-10-22T00:00:00,76.218,67.479,3.2
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-01T00:00:00,74.902,60.512,3.073
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-11T00:00:00,62.94,62.692,3.109
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-20T00:00:00,68.191,68.758,3.06
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-11-28T00:00:00,46.02,69.431,2.934
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-07T00:00:00,59.028,67.468,2.913
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2021-12-18T00:00:00,85.973,61.968,3.244
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-02T00:00:00,0.0,0.0,0.0
621e333967b776a240a3cd06,Daily Heart Rate Variability Summary,2022-01-14T00:00:00,76.224,60.643,3.374
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-05-29T00:00:00,41.194,59.733,3.359
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-06T00:00:00,45.012,59.331,3.175
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-15T00:00:00,48.571,53.586,3.137
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-23T00:00:00,38.42,60.043,3.021
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-02T00:00:00,35.911,63.436,3.364
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-10T00:00:00,52.93,54.208,3.545
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-18T00:00:00,43.479,56.511,2.951
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-27T00:00:00,55.935,52.042,3.179
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-05T00:00:00,39.954,64.66,3.631
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-14T00:00:00,48.741,59.941,3.015
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-05-28T00:00:00,44.592,57.553,3.305
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-05T00:00:00,49.388,55.307,3.197
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-12T00:00:00,41.321,59.509,3.179
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-20T00:00:00,48.969,54.91,3.08
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-29T00:00:00,50.552,51.523,3.218
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-09T00:00:00,53.518,62.604,3.545
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-17T00:00:00,42.447,55.365,3.02
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-29T00:00:00,52.262,56.43,3.422
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-06T00:00:00,38.948,60.612,3.241
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-13T00:00:00,46.167,57.809,3.065
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-05-27T00:00:00,49.089,56.054,3.297
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-04T00:00:00,50.45,58.707,3.317
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-13T00:00:00,53.312,55.572,3.416
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-21T00:00:00,44.881,60.515,3.461
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-30T00:00:00,45.686,57.939,3.183
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-08T00:00:00,42.753,57.766,3.165
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-16T00:00:00,28.82,64.936,2.637
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-25T00:00:00,63.897,52.009,3.516
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-03T00:00:00,33.002,61.278,2.89
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-11T00:00:00,55.951,53.189,2.959
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-05-26T00:00:00,42.265,54.024,3.221
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-03T00:00:00,43.773,55.151,2.97
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-10T00:00:00,43.641,59.681,3.178
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-18T00:00:00,53.697,55.153,3.11
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-27T00:00:00,29.074,65.768,2.877
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-07T00:00:00,41.272,55.749,3.093
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-15T00:00:00,36.652,62.464,3.15
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-26T00:00:00,57.79,49.75,3.001
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-04T00:00:00,40.606,55.45,2.907
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-12T00:00:00,40.745,61.508,2.942
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-05-31T00:00:00,55.43,49.293,3.108
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-08T00:00:00,47.792,62.272,3.088
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-17T00:00:00,38.878,65.739,3.162
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-25T00:00:00,50.128,55.481,3.159
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-05T00:00:00,49.899,51.762,3.146
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-12T00:00:00,42.191,59.003,3.311
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-19T00:00:00,44.682,56.723,3.12
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-30T00:00:00,52.654,60.21,3.377
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-07T00:00:00,32.495,65.822,3.117
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-16T00:00:00,39.989,60.287,2.95
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-05-30T00:00:00,44.091,55.408,3.041
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-07T00:00:00,47.71,51.775,3.146
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-14T00:00:00,41.765,61.863,3.405
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-22T00:00:00,38.295,56.495,3.075
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-01T00:00:00,50.273,55.081,3.015
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-11T00:00:00,41.319,56.878,3.096
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-20T00:00:00,44.702,54.805,3.018
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-31T00:00:00,37.694,57.837,3.172
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-08T00:00:00,38.88,65.397,3.201
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-15T00:00:00,52.277,63.0,3.199
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-05-25T00:00:00,47.758,53.138,3.218
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-02T00:00:00,44.626,58.456,3.313
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-11T00:00:00,50.688,56.973,3.023
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-19T00:00:00,50.953,59.227,3.517
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-28T00:00:00,39.908,62.945,3.321
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-06T00:00:00,49.048,54.178,3.093
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-14T00:00:00,34.057,65.094,2.925
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-21T00:00:00,47.389,54.43,3.174
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-01T00:00:00,45.008,58.525,3.42
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-09T00:00:00,45.963,61.086,3.298
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-05-24T00:00:00,39.939,52.927,2.902
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-01T00:00:00,48.207,57.205,3.257
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-09T00:00:00,45.94,55.073,3.197
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-16T00:00:00,45.938,61.434,3.675
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-06-24T00:00:00,50.085,59.028,3.258
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-03T00:00:00,49.241,60.383,3.618
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-13T00:00:00,38.141,59.66,3.227
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-07-23T00:00:00,44.322,57.352,3.164
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-02T00:00:00,48.666,57.212,3.413
621e337667b776a240ce78ab,Daily Heart Rate Variability Summary,2021-08-10T00:00:00,44.526,61.124,3.212
621e339967b776a240e502de,Daily Heart Rate Variability Summary,2021-11-25T00:00:00,47.082,51.272,3.128
621e339967b776a240e502de,Daily Heart Rate Variability Summary,2021-11-28T00:00:00,39.364,56.441,3.301
621e339967b776a240e502de,Daily Heart Rate Variability Summary,2021-12-01T00:00:00,50.997,51.84,2.853
621e339967b776a240e502de,Daily Heart Rate Variability Summary,2021-12-04T00:00:00,49.232,51.275,3.197
621e339967b776a240e502de,Daily Heart Rate Variability Summary,2021-12-07T00:00:00,56.269,46.311,2.887
621e339967b776a240e502de,Daily Heart Rate Variability Summary,2021-12-10T00:00:00,62.736,45.93,2.936
621e339967b776a240e502de,Daily Heart Rate Variability Summary,2021-12-13T00:00:00,56.468,46.801,2.891
621e339967b776a240e502de,Daily Heart Rate Variability Summary,2021-12-16T00:00:00,47.054,51.091,2.761
621e339967b776a240e502de,Daily Heart Rate Variability Summary,2021-12-19T00:00:00,45.09,53.353,3.095
621e339967b776a240e502de,Daily Heart Rate Variability Summary,2021-12-22T00:00:00,53.676,52.63,3.103
621e339967b776a240e502de,Daily Heart Rate Variability Summary,2021-12-25T00:00:00,38.926,59.468,3.076
